Name,Buy_and_Hold,Naive_Forecast,Random_Profit,Total_Profit
./data/A.csv,2.15017000535657,2.007899543048623,2.767939674639927,1.566383218263296
./data/AAL.csv,0.3511349529366484,6.306254815380309,1.2112629160062358,0.14426842997875405
./data/AAPL.csv,1630.8147855286236,754.2424328418451,62.36423518813232,14.356730161475829
./data/ABBV.csv,3.9283406974759307,3.6732270913581146,3.413682786763954,1.7522022154470023
./data/ABNB.csv,0.7968099835139612,0.9258255112172559,1.6483150793398862,0.7350567750509461
./data/ABT.csv,98.45594178406306,4.4124624896164395,20.50241435899548,611.9859694219173
./data/ACGL.csv,38.10933070026,0.39849694778339073,2.7992017728423613,117.08391020216959
./data/ACN.csv,17.778984914784356,1.5566557892870523,4.279606875122647,44.61331972210081
./data/ADBE.csv,344.3409419000385,8.15751182810922,52.29830162903999,534.3107151202796
./data/ADI.csv,30.98959192379889,11.16901031490771,14.2747924361102,286.17117869823454
./data/ADM.csv,28.000400200316196,0.298915714688148,27.649700424810163,309.2554445212195
./data/ADP.csv,158.79699175784202,5.36896009739246,11.232095295512682,79.8521796364976
./data/ADSK.csv,381.36259754194765,158.57587478795182,200.44788624833296,44.24567346182138
./data/AEE.csv,1.700978347571705,0.5667557313837837,0.8857852002920543,2.792038236682498
./data/AEP.csv,2.5758992921137747,4.8859862548495245,0.9489574166611147,1.4254640598142223
./data/AES.csv,3.7525474770703307,4.33007594394384,0.4221154603293862,4.071338046508774
./data/AFL.csv,597.8645253064781,5.325566714779715,127.76865235501238,280.64928261722304
./data/AIG.csv,9.002389870277286,6327.973845587709,1.3152042976178806,0.191960304120248
./data/AIZ.csv,7.227790474243077,0.48475043298653575,6.798822378600657,21.325401469488824
./data/AJG.csv,72.34051295374496,1.73604596505635,6.408135343481678,24.427597875757865
./data/AKAM.csv,0.4328160863462301,6.975967790137416,0.17071656491494275,1.2196078869756903
./data/ALB.csv,15.945343664528364,0.9303395084503605,0.7981256184883717,48.524489210038325
./data/ALGN.csv,35.996484258110726,41.51455460185099,0.28420854751421937,5.935591075311966
./data/ALL.csv,10.549295615668571,0.1992186184265298,2.6165497279551615,24.564149382552994
./data/ALLE.csv,2.477563714689578,1.4177391776416723,2.0440857052148957,2.945360012347715
./data/AMAT.csv,2986.9060220233578,24.94720172639611,68.65135196235107,9442.529331676244
./data/AMCR.csv,1.204052766710343,0.49389383837199086,1.0563469827880716,2.0808960752084915
./data/AMD.csv,16.597525105779248,168.965027154638,6.60736015939337,0.13266675873613884
./data/AME.csv,97.0434965282644,0.963876592586453,2.6981275221994725,383.6749862567578
./data/AMGN.csv,2194.2677645823937,158.64344679062148,21.744544656880475,1003.5570589634948
./data/AMP.csv,10.04367043888024,0.12984877820958812,8.823044199680712,49.46772019876647
./data/AMT.csv,8.099458492923722,55.995753238522646,5.434942575508829,1.4069128214007438
./data/AMZN.csv,1760.442501164734,97.15121897060935,418.48191288342855,116.26809079518505
./data/ANET.csv,12.375961089420924,1.809960567219397,2.062707528302979,8.849123668058066
./data/ANSS.csv,111.40030728856954,26.759639727287027,33.1372984621881,196.76570253998318
./data/AON.csv,118.97974718435869,21.42823461049674,5.396368731734465,23.96792983717587
./data/AOS.csv,127.86738635880677,218.02502139643596,3.324553823764737,19.0616761824601
./data/APA.csv,7.227237032655428,86.96821313296537,0.25618842145454557,3.914961135911972
./data/APD.csv,64.05351218690427,10.340479181689663,5.363484695029587,85.04824713605478
